pc,bank/page,opcode,mnemonic,access_type,effective_address,address_class,subsystem,minimal_os_required,risk,width,bitmask,value_source,x_base/y_base,routine_label,interrupt_context,callers,engine_state_seen,notes,confidence
0x861D,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BSET L0044,#$10",RMW,0x0044,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x10,set 0x10,,L85B2,mainline/unknown,0x7E66,IGNITION OFF,"SET b4, IGNITION OFF",high
0x8625,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0044,#$10,L862F",R,0x0044,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x10,bit test 0x10,,L85B2,mainline/unknown,0x7E66,IGNITION OFF,"BR IF NOT b4, IGNITION OFF",high
0x862F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L0044,#$10",RMW,0x0044,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x10,clear 0x10,,L85B2,mainline/unknown,0x7E66,IGNITION OFF,"CLR b4, IGNITION OFF",high
0x86B5,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,ADDA L4947,R,0x4947,ROM_TABLE,SPARK_EST,YES,MEDIUM,8,,ADDA,,L863D,mainline/unknown,0x8530,EST,156 mvdc DIFF o2 WINDOW FAST R/L TEST,high
0x86C2,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,SUBA L4947,R,0x4947,ROM_TABLE,SPARK_EST,YES,MEDIUM,8,,SUBA,,L863D,mainline/unknown,0x8530,EST,156 mvdc DIFF o2 WINDOW FAST R/L TEST,high
0x8A26,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0004,#$10,L8A30",R,0x0004,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x10,bit test 0x10,,L891E,mainline/unknown,0x853F,EST,"BR IF NOT b4, HOT restart",high
0x9173,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L004D,#$01,L917F",R,0x004D,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x01,bit test 0x01,,L9167,mainline/unknown,0x79F9,EST|IDLE_IAC,"BR IF b0, A/C REQUEST ON",high
0x91AF,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0044,#$10,L91BD",R,0x0044,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x10,bit test 0x10,,L91A3,mainline/unknown,0x7B6D,IGNITION OFF|IDLE_IAC,"BR IF b4, IGNITION OFF",high
0x93F3,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BSET L0009,#$04",RMW,0x0009,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x04,set 0x04,,L93D0,mainline/unknown,0x7A39,EST|IDLE_IAC,"SET b2, R/S REQUESTED IF BIT CLEAR",high
0x93F9,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0044,#$10,L940A",R,0x0044,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x10,bit test 0x10,,L93D0,mainline/unknown,0x7A39,IGNITION OFF|IDLE_IAC,"BR IF NOT b4, IGNITION OFF",high
0x93FD,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0009,#$04,L9407",R,0x0009,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x04,bit test 0x04,,L93D0,mainline/unknown,0x7A39,EST|IDLE_IAC,"BR IF NOT b2, R/S REQUESTED IF BIT CLEAR",high
0x9865,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BSET L0037,#$08",RMW,0x0037,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x08,set 0x08,,L983D,mainline/unknown,0x952E,EST|IDLE_IAC,"SET B3, THROTTLE KICKER DISABLE REQUESTED",high
0x9963,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4F8E,R,0x4F8E,ROM_TABLE,SPARK_EST,YES,MEDIUM,8,,memory,,L989C,mainline/unknown,0x9EA0,EST|IDLE_IAC,"0 RPM MAX REQUESTED, HI A/C HEAD PRESS, Pk/Neut",high
0x996A,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4F8F,R,0x4F8F,ROM_TABLE,SPARK_EST,YES,MEDIUM,8,,memory,,L989C,mainline/unknown,0x9EA0,EST|IDLE_IAC,"0 RPM MAX REQUESTED, HI A/C HEAD PRESS, Drive",high
0x9B06,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L0009,#$04",RMW,0x0009,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x04,clear 0x04,,L99C5,mainline/unknown,0x9749,EST|IDLE_IAC,"CLR b2, R/S REQUESTED IF BIT CLEAR",high
0x9BCC,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L0009,#$04",RMW,0x0009,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x04,clear 0x04,,L99C5,mainline/unknown,0x9749,EST|IDLE_IAC,"CLR b2, R/S REQUESTED IF BIT CLEAR",high
0x9F16,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0037,#$08,L9F5B",R,0x0037,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x08,bit test 0x08,,L9E99,mainline/unknown,0x7B21,EST|IDLE_IAC,"BR IF b3, THROTTLE KICKER DISABLE REQUESTED",high
0x9F2A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0037,#$10,L9F5B",R,0x0037,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x10,bit test 0x10,,L9E99,mainline/unknown,0x7B21,EST|IDLE_IAC,"BR IF b4, THROTTLE KICKER BARO DISABLE REQUESTED",high
0x9F58,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L0037,#$10",RMW,0x0037,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x10,set 0x10,,L9E99,mainline/unknown,0x7B21,EST|IDLE_IAC,"SET b4, THROTTLE KICKER BARO DISABLE REQUESTED",high
0xA3EA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0009,#$04,LA40",R,0x0009,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x04,bit test 0x04,,LA2B0,mainline/unknown,0x7B32,EST|IDLE_IAC,"BR IF b2, R/S REQUESTED IF BIT CLEAR",high
0xA3EE,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0044,#$10,LA3FA",R,0x0044,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x10,bit test 0x10,,LA2B0,mainline/unknown,0x7B32,IGNITION OFF|IDLE_IAC,"BR IF b4, IGNITION OFF",high
0xA407,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0044,#$10,LA465",R,0x0044,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x10,bit test 0x10,,LA407,mainline/unknown,0x93DE,IGNITION OFF|IDLE_IAC,"BR IF b4, IGNITION OFF",high
0xA51B,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L004F,#$40,LA57F",R,0x004F,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x40,bit test 0x40,,LA466,mainline/unknown,0x79FC,EST|SPARK_CALC,"BR IF NOT b6, MAJOR LOOP EST MONITOR ENABLE",high
0xA526,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDX L01F2,R,0x01F2,DIRECT_RAM,SPARK_EST,YES,MEDIUM,16,,memory,,LA466,mainline/unknown,0x79FC,SPARK|SPARK_CALC,GET OLD START UP SPARK,high
0xA533,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L01F2,W,0x01F2,DIRECT_RAM,SPARK_EST,YES,HIGH,16,,D,,LA466,mainline/unknown,0x79FC,SPARK|SPARK_CALC,SAVE FILTERED START UP SPARK,high
0xA57C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L01F2,W,0x01F2,DIRECT_RAM,SPARK_EST,YES,HIGH,16,,D,,LA466,mainline/unknown,0x79FC,SPARK|SPARK_CALC,START UP SPARK,high
0xA7CB,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L485E,R,0x485E,ROM_TABLE,SPARK_EST,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK|SPARK_CALC,EGR ON SPARK FILTER COEF,high
0xA7CE,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDX L01F4,R,0x01F4,DIRECT_RAM,SPARK_EST,YES,MEDIUM,16,,memory,,LA59B,mainline/unknown,0xA53D,SPARK|SPARK_CALC,GET OLD SPARK,high
0xA7D4,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L01F4,W,0x01F4,DIRECT_RAM,SPARK_EST,YES,HIGH,16,,D,,LA59B,mainline/unknown,0xA53D,SPARK|SPARK_CALC,SAVE NEW SPARK,high
0xA986,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L01F2,W,0x01F2,DIRECT_RAM,SPARK_EST,YES,HIGH,16,,D,,LA906,mainline/unknown,0xA8B4,SPARK|SPARK_CALC,START UP SPARK,high
0xA9B5,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDX L01F2,R,0x01F2,DIRECT_RAM,SPARK_EST,YES,MEDIUM,16,,memory,,LA906,mainline/unknown,0xA8B4,SPARK|SPARK_CALC,START UP SPARK,high
0xA9CD,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01F2,R,0x01F2,DIRECT_RAM,SPARK_EST,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK|SPARK_CALC,START UP SPARK,high
0xAA22,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L01EE,W,0x01EE,DIRECT_RAM,SPARK_EST,YES,HIGH,16,,D,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP),high
0xAA45,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L006E,#$02,LAA5E",R,0x006E,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x02,bit test 0x02,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,"BR IF NOT b1, BURST KNOCK RETARD ACTIVE",high
0xAA4E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L006E,#$02",RMW,0x006E,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x02,clear 0x02,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,"CLR b1, BURST KNOCK RETARD ACTIVE",high
0xAA51,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDD L01EE,R,0x01EE,DIRECT_RAM,SPARK_EST,YES,MEDIUM,16,,memory,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP,high
0xAA59,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L01EE,W,0x01EE,DIRECT_RAM,SPARK_EST,YES,HIGH,16,,D,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP,high
0xAA78,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L006E,#$02",RMW,0x006E,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x02,set 0x02,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,SET b1  BURST KNOCK RETARD ACTIVE,high
0xAA89,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L006E,#$02,LAA9A",R,0x006E,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x02,bit test 0x02,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,"BR IF b1,	BURST KNOCK RETARD ACTIVE",high
0xAAAC,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0019,#$10,LAAB5",R,0x0019,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x10,bit test 0x10,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,"BR IF NOT b4, KNOCK SENSOR ERR",high
0xAAB5,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0843,R,0x0843,EXT_RAM,SPARK_EST,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,KNOCK RECOVERY RATE vs RPM,high
0xAABC,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,ADDA L020C,R,0x020C,DIRECT_RAM,SPARK_EST,YES,MEDIUM,8,,ADDA,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,"Deg, KNOCK RETARD",high
0xAAC4,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0844,R,0x0844,EXT_RAM,SPARK_EST,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,MAX KNOCK RETARD NOT IN WOT vs VAC,high
0xAACB,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L020C,W,0x020C,DIRECT_RAM,SPARK_EST,YES,HIGH,8,,A=0xFF,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,"DEG, KNOCK RETARD",high
0xAAD1,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDD L01EE,R,0x01EE,DIRECT_RAM,SPARK_EST,YES,MEDIUM,16,,memory,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP,high
0xAAD8,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L01EE,W,0x01EE,DIRECT_RAM,SPARK_EST,YES,HIGH,16,,D,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP,high
0xAAEF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CPD L01EE,R,0x01EE,DIRECT_RAM,SPARK_EST,YES,MEDIUM,16,,CPD,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP,high
0xAB06,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CPD L01EE,R,0x01EE,DIRECT_RAM,SPARK_EST,YES,MEDIUM,16,,CPD,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP,high
0xAB11,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CPD L01EE,R,0x01EE,DIRECT_RAM,SPARK_EST,YES,MEDIUM,16,,CPD,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP),high
0xAB17,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L01EE,W,0x01EE,DIRECT_RAM,SPARK_EST,YES,HIGH,16,,D,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP,high
0xAB1A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDD L01EE,R,0x01EE,DIRECT_RAM,SPARK_EST,YES,MEDIUM,16,,memory,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP,high
0xAB3E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L01EE,W,0x01EE,DIRECT_RAM,SPARK_EST,YES,HIGH,16,,D,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP,high
0xAB47,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDD L01EE,R,0x01EE,DIRECT_RAM,SPARK_EST,YES,MEDIUM,16,,memory,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,CURRENT RESTARD (2's CMP,high
0xAB55,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L01F2,R,0x01F2,DIRECT_RAM,SPARK_EST,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK|SPARK_CALC,START UP SPARK,high
0xAB97,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,ADDD L3FF6,R,0x3FF6,ASIC_3FXX,SPARK_EST,YES,MEDIUM,16,,ADDD,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,ASIC EST fall counter / output scheduler | EST FALL CNT'R,high
0xABA4,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,SUBD L3FF6,R,0x3FF6,ASIC_3FXX,SPARK_EST,YES,MEDIUM,16,,SUBD,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,ASIC EST fall counter / output scheduler | EST FALL CNT'R,high
0xABAA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L3FE8,W,0x3FE8,ASIC_3FXX,SPARK_EST,YES,HIGH,16,,D,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,ASIC EST/spark timing output engine,high
0xABB0,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,ADDD L3FDC,R,0x3FDC,ASIC_3FXX,SPARK_EST,YES,MEDIUM,16,,ADDD,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,ASIC spark dwell / spark work period handoff,high
0xABBA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L3FE6,W,0x3FE6,ASIC_3FXX,SPARK_EST,YES,HIGH,16,,D,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,ASIC spark handoff path,high
0xABC0,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STX L3FDC,W,0x3FDC,ASIC_3FXX,SPARK_EST,YES,HIGH,16,,X,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,ASIC spark dwell / spark work period handoff,high
0xABC8,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L3FF6,W,0x3FF6,ASIC_3FXX,SPARK_EST,YES,HIGH,16,,D,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,ASIC EST fall counter / output scheduler | EST FALL CNT'R,high
0xABCF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0050,#$04,LAC10",R,0x0050,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x04,bit test 0x04,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,"BR IF NOT b2, DRP OCCOURED 6.25msec TEST",high
0xABDD,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR 0,Y,#$20,LAC1C",R,0x5B03,ROM_TABLE,SPARK_EST,YES,MEDIUM,bit,0x20,bit test 0x20,Y=0x5B03,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,"BR IF NOT b5, ERR 42, EST MONITOR ERROR | indexed_resolved",high
0xABE2,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L004F,#$40,LAC25",R,0x004F,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x40,bit test 0x40,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,"BR IF b6, MAJOR LOOP EST MONITOR ENABLE",high
0xABFE,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L022C,R,0x022C,DIRECT_RAM,SPARK_EST,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,EST ERR CNT'R,high
0xAC01,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L4E72,R,0x4E72,ROM_TABLE,SPARK_EST,YES,MEDIUM,8,,CMPB,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,"4, NUM EST ERR'S FR 42A",high
0xAC07,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAB L022C,W,0x022C,DIRECT_RAM,SPARK_EST,YES,HIGH,8,,B,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,EST ERR CNT'R,high
0xAC1C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L004F,#$40",RMW,0x004F,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x40,set 0x40,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,"SET b6, MAJOR LOOP EST MONITOR ENABLE",high
0xAC2E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STX L3FE4,W,0x3FE4,ASIC_3FXX,SPARK_EST,YES,HIGH,16,,X,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,ASIC ignition/output companion write,high
0xAC34,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0004,#$80,LAC41",R,0x0004,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x80,bit test 0x80,,LA906,mainline/unknown,0xA8B4,EST|SPARK_CALC,"BR IF NOT b7, ERR 42 (EST)",high
0xACA3,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L0050,#$04",RMW,0x0050,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x04,clear 0x04,,LACA3,mainline/unknown,0xAC10;0xAC19,EST|SPARK_CALC,"CLR b2, DRP OCCOURED 6.25msec TEST",high
