pc,bank/page,opcode,mnemonic,access_type,effective_address,address_class,subsystem,minimal_os_required,risk,width,bitmask,value_source,x_base/y_base,routine_label,interrupt_context,callers,engine_state_seen,notes,confidence
0x7443,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L303A,W,0x303A,HC11_REG,BOOT_WATCHDOG_CPU,YES,HIGH,8,,A=0x55,,L7100,mainline/unknown,0xFC2C,,COPRST watchdog clear | ARM COP TIMER CLEARING MECHANISM,high
0x7448,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L303A,W,0x303A,HC11_REG,BOOT_WATCHDOG_CPU,YES,HIGH,8,,A=0xAA,,L7100,mainline/unknown,0xFC2C,,COPRST watchdog clear | CLEAR COP,high
0x745B,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L3023,W,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0xFF,,L7459,mainline/unknown,0x71C0,,TFLG1 timer interrupt flags / write-one-clear | TFLG 1,high
0x745E,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L300E,R,0x300E,HC11_REG,HC11_CORE,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L7459,mainline/unknown,0x71C0,RUN,TCNT 16-bit free-running counter | 16 BIT FREE RUN CNT'R,high
0x7464,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L301A,W,0x301A,HC11_REG,HC11_CORE,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L7459,mainline/unknown,0x71C0,,TOC3 | TOC3,high
0x7469,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L3022,W,0x3022,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0xA0,,L7459,mainline/unknown,0x71C0,,TMSK1 timer interrupt mask | TMSK1,high
0x74D6,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L3FCC,W,0x3FCC,ASIC_3FXX,ASIC_COMMAND_OUTPUT,YES,HIGH,16,,D=0xD000,,L74D3,mainline/unknown,0x740F,,ASIC fuel/scheduler command candidate A,high
0x74DF,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L3FEA,W,0x3FEA,ASIC_3FXX,ASIC_COMMAND_OUTPUT,YES,HIGH,16,,D=0xDFFF,,L74D3,mainline/unknown,0x740F,,ASIC fuel/scheduler command candidate B,high
0x74F1,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L300E,R,0x300E,HC11_REG,HC11_CORE,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L74D3,IRQ/DRP/ref interrupt,0x740F,RUN,TCNT 16-bit free-running counter | 16 BIT FREE RUN CNT'R,high
0x7501,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"ADDD 0,X",R,"0,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,ADDD,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,,ADD TBL VAL TO D | indexed_unresolved,low_unresolved
0x7503,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L3016,W,0x3016,HC11_REG,SPARK_EST,YES,HIGH,16,,D,,L74D3,IRQ/DRP/ref interrupt,0x740F,,TOC1 | TOC 1,high
0x7509,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR 0,X,#$40",RMW,0x3062,UNKNOWN_HW,SPARK_EST,YES,HIGH,bit,0x40,clear 0x40,X=0x3062,L74D3,IRQ/DRP/ref interrupt,0x740F,,External 306x hardware latch/status candidate | CLR b6 | indexed_resolved,high
0x750C,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET 0,X,#$40",RMW,0x3062,UNKNOWN_HW,SPARK_EST,YES,HIGH,bit,0x40,set 0x40,X=0x3062,L74D3,IRQ/DRP/ref interrupt,0x740F,,External 306x hardware latch/status candidate | SET b6 | indexed_resolved,high
0x7518,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAB L306F,W,0x306F,UNKNOWN_HW,IO_LATCH_OUTPUT,YES,HIGH,8,,B=0xFF,,L74D3,IRQ/DRP/ref interrupt,0x740F,,External 306x I/O latch/status candidate,high
0x7521,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L3030,W,0x3030,HC11_REG,SENSOR_ADC,YES,HIGH,8,,A,,L74D3,IRQ/DRP/ref interrupt,0x740F,,ADCTL A/D control | A/D CNT'L REG,high
0x7528,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L3031,R,0x3031,HC11_REG,SENSOR_ADC,YES,MEDIUM,8,,memory,,L74D3,IRQ/DRP/ref interrupt,0x740F,,"ADR1 A/D result 1 | GET A/D RESULT, CH 1",high
0x754D,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STAA $23,X",W,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0x01,X=0x3000,L74D3,IRQ/DRP/ref interrupt,0x740F,,TFLG1 timer interrupt flags / write-one-clear | TFLG1 | indexed_resolved,high
0x7597,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRSET $23,X,#$01,L75F7",R,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,MEDIUM,bit,0x01,bit test 0x01,X=0x3000,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,"TFLG1 timer interrupt flags / write-one-clear | TFLG1, INPUT CAPT, | indexed_resolved",high
0x75CB,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET $20,X,#$03",RMW,"$20,X,#$03",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x03,set 0x03,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,"SET b0 & b1, TCTL1, | indexed_unresolved",low_unresolved
0x75CE,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET $0B,X,#$08",RMW,"$0B,X,#$08",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,set 0x08,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,"SET b3, COMP FORCE 5 | indexed_unresolved",low_unresolved
0x75DD,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"ADDD $0E,X",R,"$0E,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,ADDD,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,RUN|CRANK,16 BIT FREE RUN CNT'R | indexed_unresolved,low_unresolved
0x75E2,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR $20,X,#$01",RMW,"$20,X,#$01",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,clear 0x01,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,"CLR b0, | indexed_unresolved",low_unresolved
0x75E5,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"LDD $0E,X",R,"$0E,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,RUN|CRANK,16 BIT FREE RUN CNT'R | indexed_unresolved,low_unresolved
0x75F3,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STD $1E,X",W,"$1E,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,TIC4/TOC5 | indexed_unresolved,low_unresolved
0x75F9,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STAA $23,X",W,"$23,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A=0x01,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,CLR TFLG 1 | indexed_unresolved,low_unresolved
0x75FE,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET $20,X,#$0C",RMW,"$20,X,#$0C",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x0C,set 0x0C,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,"SET b2, b3 | indexed_unresolved",low_unresolved
0x7601,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET $0B,X,#$10",RMW,"$0B,X,#$10",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,set 0x10,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,SET b4 | indexed_unresolved,low_unresolved
0x7610,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"ADDD $0E,X",R,"$0E,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,ADDD,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,SET UP CPU TIMER | indexed_unresolved,low_unresolved
0x7615,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR $20,X,#$04",RMW,"$20,X,#$04",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,clear 0x04,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,indexed_unresolved,low_unresolved
0x7618,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"LDD $0E,X",R,"$0E,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,RUN|CRANK,GET CPU FREE RUN 16 BIT TIMER | indexed_unresolved,low_unresolved
0x7626,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STD $1C,X",W,"$1C,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,X=unknown,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,indexed_unresolved,low_unresolved
0x76E1,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STAA $23,X",W,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0x01,X=0x3000,L7650,IRQ/DRP/ref interrupt,0x7532,,TFLG1 timer interrupt flags / write-one-clear | indexed_resolved,high
0x772B,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR $23,X,#$01,L774C",R,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,MEDIUM,bit,0x01,bit test 0x01,X=0x3000,L7650,IRQ/DRP/ref interrupt,0x7532,,TFLG1 timer interrupt flags / write-one-clear | indexed_resolved,high
0x7731,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STAA $23,X",W,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0x01,X=0x3000,L7650,IRQ/DRP/ref interrupt,0x7532,,TFLG1 timer interrupt flags / write-one-clear | indexed_resolved,high
0x7765,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L3FFA,R,0x3FFA,ASIC_3FXX,ASIC_STATUS_REF,YES,MEDIUM,16,,memory,,L7765,IRQ/DRP/ref interrupt,0x76D9,,ASIC packed hardware status,high
0x77D6,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"ADDD $0E,X",R,0x300E,HC11_REG,HC11_CORE,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,ADDD,X=0x3000,L77C7,IRQ-called fuel timer setup helper,0x7754;0x77BB,RUN,TCNT 16-bit free-running counter | 16 BIT FREE RUN CNT'R | indexed_resolved,high
0x77DD,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STAA $23,X",W,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0x08,X=0x3000,L77C7,IRQ-called fuel timer setup helper,0x7754;0x77BB,,"TFLG1 timer interrupt flags / write-one-clear | CLR FLAG, TFLG1 | indexed_resolved",high
0x77DF,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET $22,X,#$08",RMW,0x3022,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,bit,0x08,set 0x08,X=0x3000,L77C7,IRQ-called fuel timer setup helper,0x7754;0x77BB,,"TMSK1 timer interrupt mask | SET b3, TMSK1 TIC4/TOC5 INT ENABLE | indexed_resolved",high
0x77E2,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR 0,X,#$08,L77EE",R,0x3000,HC11_REG,BOOT_WATCHDOG_CPU,YES,MEDIUM,bit,0x08,bit test 0x08,X=0x3000,L77C7,IRQ-called fuel timer setup helper,0x7754;0x77BB,,PORTA / timer pin status | indexed_resolved,high
0x77E9,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"CPD $1E,X",R,0x301E,HC11_REG,FUEL_SCHED_TIMER,YES,MEDIUM,16,,CPD,X=0x3000,L77C7,IRQ-called fuel timer setup helper,0x7754;0x77BB,,TOC5/TIC4 compare | TIC4/TOC5 | indexed_resolved,high
0x77EE,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET $20,X,#$03",RMW,0x3020,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,bit,0x03,set 0x03,X=0x3000,L77C7,IRQ-called fuel timer setup helper,0x7754;0x77BB,,TCTL1 output compare action | indexed_resolved,high
0x77F4,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STD $1E,X",W,0x301E,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,16,,D,X=0x3000,L77C7,IRQ-called fuel timer setup helper,0x7754;0x77BB,,TOC5/TIC4 compare | TIC4/TOC5	VALUE | indexed_resolved,high
0x7806,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"ADDD $0E,X",R,0x300E,HC11_REG,HC11_CORE,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,ADDD,X=0x3000,L77F7,IRQ-called fuel timer setup helper,0x773B;0x77BE,RUN,TCNT 16-bit free-running counter | 16 BIT FREE RUN CNT'R | indexed_resolved,high
0x780D,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STAA $23,X",W,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0x10,X=0x3000,L77F7,IRQ-called fuel timer setup helper,0x773B;0x77BE,,"TFLG1 timer interrupt flags / write-one-clear | CLR FLAG, TFLG1 | indexed_resolved",high
0x780F,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET $22,X,#$10",RMW,0x3022,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,bit,0x10,set 0x10,X=0x3000,L77F7,IRQ-called fuel timer setup helper,0x773B;0x77BE,,"TMSK1 timer interrupt mask | SET b4, TMSK1 TOC 4 INT ENABLE | indexed_resolved",high
0x7812,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR 0,X,#$10,L781E",R,0x3000,HC11_REG,BOOT_WATCHDOG_CPU,YES,MEDIUM,bit,0x10,bit test 0x10,X=0x3000,L77F7,IRQ-called fuel timer setup helper,0x773B;0x77BE,,PORTA / timer pin status | BR IF NOT b4 | indexed_resolved,high
0x7819,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"CPD $1C,X",R,0x301C,HC11_REG,FUEL_SCHED_TIMER,YES,MEDIUM,16,,CPD,X=0x3000,L77F7,IRQ-called fuel timer setup helper,0x773B;0x77BE,,TOC4 compare | TOC 4 | indexed_resolved,high
0x781E,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET $20,X,#$0C",RMW,0x3020,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,bit,0x0C,set 0x0C,X=0x3000,L77F7,IRQ-called fuel timer setup helper,0x773B;0x77BE,,"TCTL1 output compare action | SET b2 & b3, TCTL1 OL4 & OM4 | indexed_resolved",high
0x7824,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STD $1C,X",W,0x301C,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,16,,D,X=0x3000,L77F7,IRQ-called fuel timer setup helper,0x773B;0x77BE,,TOC4 compare | TOC 4 VALUE | indexed_resolved,high
0x784C,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"LDAA 0,X",R,"0,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,L7827,mainline/unknown,0x7569;0x7EA0,,GET TBL VAL | indexed_unresolved,low_unresolved
0x787A,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STAA $23,X",W,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0x08,X=0x3000,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,,TFLG1 timer interrupt flags / write-one-clear | TFLAG | indexed_resolved,high
0x787C,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR 0,X,#$08,L78C5",R,0x3000,HC11_REG,BOOT_WATCHDOG_CPU,YES,MEDIUM,bit,0x08,bit test 0x08,X=0x3000,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,,"PORTA / timer pin status | BR IF NOT b3, (NO INTERUPT) | indexed_resolved",high
0x7880,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR $22,X,#$08",RMW,0x3022,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,bit,0x08,clear 0x08,X=0x3000,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,,"TMSK1 timer interrupt mask | CLR b3, TMASK1, TIC4/TOC5 INHIB | indexed_resolved",high
0x7883,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR $20,X,#$01",RMW,0x3020,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,bit,0x01,clear 0x01,X=0x3000,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,,"TCTL1 output compare action | CLR b0, TCTL1, OL5 DISCON FM PIN | indexed_resolved",high
0x7898,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"ADDD $1E,X",R,0x301E,HC11_REG,FUEL_SCHED_TIMER,YES,MEDIUM,16,,ADDD,X=0x3000,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,,TOC5/TIC4 compare | TIC4/TOC5 | indexed_resolved,high
0x78B0,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"ADDD $1E,X",R,0x301E,HC11_REG,FUEL_SCHED_TIMER,YES,MEDIUM,16,,ADDD,X=0x3000,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,,TOC5/TIC4 compare | TIC4/TOC5 | indexed_resolved,high
0x78B5,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"LDD $0E,X",R,0x300E,HC11_REG,HC11_CORE,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,X=0x3000,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,RUN,TCNT 16-bit free-running counter | 16 BIT FREE RUN CNT'R | indexed_resolved,high
0x78C5,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET $20,X,#$01",RMW,0x3020,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,bit,0x01,set 0x01,X=0x3000,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,,TCTL1 output compare action | SET b0 | indexed_resolved,high
0x78C8,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"LDD $0E,X",R,0x300E,HC11_REG,HC11_CORE,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,X=0x3000,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,RUN,TCNT 16-bit free-running counter | 16 BIT FREE RUN CNT'R | indexed_resolved,high
0x78D6,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STD $1E,X",W,0x301E,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,16,,D,X=0x3000,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,,TOC5/TIC4 compare | TIC4/TOC5	VALUE | indexed_resolved,high
0x78DE,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"STAA $23,X",W,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0x10,X=0x3000,L785A,TOC4 interrupt,0x75D1;0x774C,,"TFLG1 timer interrupt flags / write-one-clear | TFLG1, | indexed_resolved",high
0x78E0,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR 0,X,#$10,L7929",R,0x3000,HC11_REG,BOOT_WATCHDOG_CPU,YES,MEDIUM,bit,0x10,bit test 0x10,X=0x3000,L785A,TOC4 interrupt,0x75D1;0x774C,,"PORTA / timer pin status | BR IF NOT b4, TOC3 | indexed_resolved",high
0x78E4,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR $22,X,#$10",RMW,0x3022,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,bit,0x10,clear 0x10,X=0x3000,L785A,TOC4 interrupt,0x75D1;0x774C,,"TMSK1 timer interrupt mask | SET b4, TOC4 INT ENABLE | indexed_resolved",high
0x78E7,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR $20,X,#$04",RMW,0x3020,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,bit,0x04,clear 0x04,X=0x3000,L785A,TOC4 interrupt,0x75D1;0x774C,,"TCTL1 output compare action | SET b2, TCTL1, OL4 TGGLE OC LINE | indexed_resolved",high
